Simulation Run,Loss Event Frequency,Annualized Risk ($),Secondary Response ($),Fines and Judgements ($),Reputation ($),Primary Response ($)
46520,0.745065638,49693.87017,340.3323055,482.6627727,562.4694159,56246.94159
46521,1.1295996,23795.7444,454.7627016,369.7280483,608.9412808,60894.12808
46522,0.613331801,29431.62469,561.7927514,539.9303472,1148.598021,114859.8021
46523,0.711992527,31696.6287,351.9185273,146.5119619,795.3258948,79532.58948
46524,1.268878382,42451.07289,492.5062083,402.7834025,541.6995651,54169.95651
46525,0.854072609,19742.85682,319.4285113,519.4203883,439.702425,43970.2425
46526,1.428971377,59291.94441,273.8348744,170.5711127,264.4768058,26447.68058
46527,0.401995438,12585.43332,157.1262682,226.2477933,155.4813912,15548.13912
46528,1.032119531,36424.91623,215.2932189,140.9311072,359.4972545,35949.72545
46529,0.934319133,37024.94554,478.5230991,118.8067124,767.7062509,76770.62509
46530,0.774457382,33749.42028,455.1835144,392.3043622,733.9883816,73398.83816
46531,1.486973406,75494.89217,479.0488456,292.7240215,917.0232524,91702.32524
46532,0.54746097,21984.426,339.5816473,278.3700463,670.0014036,67000.14036
46533,0.534781186,24752.07145,295.9158409,226.630326,443.5994491,44359.94491
46534,0.441062085,32194.01569,379.7478624,164.7703768,464.0835487,46408.35487
46535,1.311516004,45935.10022,232.5966059,150.209458,488.1475703,48814.75703
46536,0.894277105,30677.5505,401.4015675,298.846785,806.8500001,80685.00001
46537,1.571176119,54387.30464,304.4779031,272.7894762,485.5485661,48554.85661
46538,0.931865267,32017.2358,288.5148801,273.6255566,313.4323521,31343.23521
46539,0.747518133,24501.75432,341.2289403,354.2515697,604.4103403,60441.03403
46540,0.788500585,29976.51884,205.6506512,196.4809705,358.3744886,35837.44886
46541,1.190281625,49331.54849,139.0242581,222.639882,222.2470899,22224.70899
46542,0.63690573,32238.36792,324.18555,295.0827295,433.0418568,43304.18568
46543,0.693435621,30699.74959,488.1951654,180.2439835,767.7505397,76775.05397
46544,1.210734207,26451.95984,226.3079756,153.5618427,442.2237805,44222.37805
46545,1.433887279,46360.28687,271.3620941,177.9819259,319.3540194,31935.40194
46546,1.042140147,41078.88796,306.4566551,432.5425902,414.855903,41485.5903
46547,0.72391995,27272.16902,268.2054597,95.25672785,396.8312663,39683.12663
46548,1.346603701,58946.08827,186.6669134,285.6920432,286.1252525,28612.52525
46549,1.438689961,32453.63841,262.474382,247.4582112,599.2522799,59925.22799
46550,1.037009471,56965.58667,193.6779912,209.92,353.3533937,35335.33937
46551,0.970653301,27199.66101,231.7181554,405.0804268,291.6708372,29167.08372
46552,1.075118297,45630.20528,367.2728495,203.83529,589.4214074,58942.14074
46553,1.362430348,49167.93543,282.7057982,363.5882455,499.5758026,49957.58026
46554,0.721868792,24146.14803,255.1898733,183.1613507,314.6234051,31462.34051
46555,1.300046514,55994.67138,184.9811395,176.8696181,354.3217069,35432.17069
46556,1.025828952,30363.29142,224.3665745,102.8702105,300.9367603,30093.67603
46557,0.768938993,44273.0939,184.3413082,288.4036601,237.7211447,23772.11447
46558,0.476682194,25492.16385,151.9877344,105.3184727,296.1318193,29613.18193
46559,0.491731356,24593.19817,178.6326514,102.0653633,290.5782702,29057.82702
46560,0.679913631,29468.98086,525.353829,278.0373838,758.0718403,75807.18403
46561,0.892110602,38809.35151,321.6431219,214.0869875,382.79607,38279.607
46562,1.246992166,34431.63741,137.7818454,142.2368812,276.3202147,27632.02147
46563,1.081957226,51531.59892,341.4323974,386.6193923,475.2901117,47529.01117
46564,1.034243709,43397.17399,159.1038535,130.2283738,313.4798631,31347.98631
46565,0.904795247,35034.69284,151.4792103,182.2786069,237.1125607,23711.25607
46566,0.844334782,28205.33781,261.9190199,183.1710701,479.5006636,47950.06636
46567,1.213669072,60823.57041,381.7628066,350.0571931,600.7609471,60076.09471
46568,1.292550195,58586.79694,197.8791137,245.432246,356.725808,35672.5808
46569,0.558133585,38867.82645,261.3255437,93.37126494,414.5086571,41450.86571
46570,1.244365717,87088.22592,497.4677034,538.7694679,817.4399897,81743.99897
46571,1.33440864,47186.68754,311.6855723,348.9480275,499.6173342,49961.73342
46572,1.092008607,60528.83929,373.9334202,235.645794,682.6384362,68263.84362
46573,1.301446341,36753.4444,261.0535837,341.1275843,377.2580413,37725.80413
46574,0.698824212,18847.11387,494.1103413,451.3656473,639.5515355,63955.15355
46575,0.756672953,32732.33555,200.2310028,286.4710708,283.0501361,28305.01361
46576,0.935104625,42909.22004,152.8743663,62.99685814,258.6991142,25869.91142
46577,1.432290676,44532.77406,361.4013091,464.7606792,576.0990307,57609.90307
46578,1.248824898,30416.31546,258.5508754,213.7958255,361.9487604,36194.87604
46579,1.626005166,80244.9958,112.0354821,87.10213032,230.5162603,23051.62603
46580,0.928813513,22398.95405,187.4166703,278.1241301,297.1565872,29715.65872
46581,1.041176856,29821.272,275.5425193,234.4148467,532.1398207,53213.98207
46582,1.296977656,64802.5885,428.7384827,240.5226673,790.5904036,79059.04036
46583,0.471361377,19366.04079,273.1542754,219.4926715,531.9470995,53194.70995
46584,1.137005755,40570.79455,292.1912454,290.2794423,442.487659,44248.7659
46585,0.929168889,43324.31373,198.342336,159.7298943,358.6173686,35861.73686
46586,0.984588052,31862.4801,212.7196783,149.4239243,302.3211481,30232.11481
46587,0.927074082,33437.05672,280.407859,399.6664813,589.217609,58921.7609
46588,0.987400095,33322.73638,371.4411138,131.7779829,432.8685628,43286.85628
46589,1.078327843,50948.60344,395.2949516,327.6221736,858.7411784,85874.11784
46590,0.908968464,37796.63011,406.2759648,73.32737697,927.6704892,92767.04892
46591,1.03508102,39782.23382,371.3847769,228.2488075,527.738609,52773.8609
46592,1.536358332,44751.54963,124.8270065,248.9904656,171.3209572,17132.09572
46593,1.087184524,47029.29491,338.22259,177.8809731,556.7702583,55677.02583
46594,1.743969035,53749.0738,255.5800628,395.8391376,486.3189775,48631.89775
46595,0.904924067,49217.51726,406.1974433,211.3775535,748.3377641,74833.77641
46596,1.633602586,61117.21036,205.8504638,108.0250879,385.9973444,38599.73444
46597,0.626957514,31409.64869,286.9380575,329.1954037,362.9120553,36291.20553
46598,0.966524167,31916.81473,353.1803178,346.3362184,630.4373371,63043.73371
46599,1.767053402,81117.90327,462.245542,355.6747339,643.6373323,64363.73323
46600,0.830694134,40358.65513,439.9965565,326.4103711,922.1539267,92215.39267
46601,0.829158455,23559.88598,498.9048229,188.1334145,1058.857142,105885.7142
46602,0.617831092,30972.69148,139.4996631,69.06889591,307.8549815,30785.49815
46603,0.52641542,31371.19903,329.487613,250.6168264,446.1920023,44619.20023
46604,1.417140448,55294.7955,243.0824,295.8907025,293.8219863,29382.19863
46605,0.796018913,31468.92806,218.644069,327.6100357,322.0913689,32209.13689
46606,0.850443271,31067.53645,397.6044421,316.6299824,565.3719541,56537.19541
46607,1.085700713,32980.22798,357.2996998,329.4568589,549.4956436,54949.56436
46608,0.775836586,31228.87153,457.7518162,185.6554793,1038.361965,103836.1965
46609,1.133897302,35697.14477,491.5726946,550.8766514,559.1323544,55913.23544
46610,1.396076832,43447.14023,394.5699336,277.0648762,867.6057486,86760.57486
46611,1.30812926,40262.7114,149.6066792,239.1726017,258.721856,25872.1856
46612,1.131710565,24402.76428,284.6362369,246.3795083,524.7424283,52474.24283
46613,0.579591148,25086.13352,432.768488,473.1839595,864.0109112,86401.09112
46614,0.775714822,35622.83271,269.3779389,292.9522091,516.5101568,51651.01568
46615,0.986394752,51462.34972,369.6398819,314.4015916,427.3359106,42733.59106
46616,0.761152427,37580.90975,217.1161055,237.6978923,270.3257755,27032.57755
46617,1.416791142,56350.90466,186.4356757,104.3201905,324.9817891,32498.17891
46618,0.762966314,34354.4365,233.5527057,113.7553586,422.548918,42254.8918
46619,1.808652578,73341.30198,308.8329531,105.4322989,566.9129747,56691.29747
46620,1.278373508,57135.21061,217.8677511,88.10379829,310.3413816,31034.13816
46621,0.771760533,51557.75249,352.771992,197.8775871,580.7741581,58077.41581
46622,1.131216175,63172.25958,493.5292299,251.7413934,711.5464046,71154.64046
46623,0.651693481,23750.46007,530.8307722,172.7792643,995.7077347,99570.77347
46624,0.937036556,41823.24615,150.7549162,174.6646265,193.8614311,19386.14311
46625,1.318856867,49825.16527,453.9806372,403.6143083,576.5593337,57655.93337
46626,0.38362981,19881.31462,256.71491,305.5086771,408.2047495,40820.47495
46627,0.776291937,37716.40753,205.8211817,188.1026159,332.1920257,33219.20257
46628,1.452152522,58827.62641,176.5304566,188.862677,412.1949111,41219.49111
46629,1.133596533,40060.46366,358.8523626,245.9141835,410.2033928,41020.33928
46630,0.595181412,23796.67864,174.6840545,122.0515851,236.1716191,23617.16191
46631,1.249490281,48365.73028,395.9697624,199.02026,757.8639044,75786.39044
46632,0.988413913,35661.76571,173.5132377,278.1178385,270.1479797,27014.79797
46633,1.24240551,52887.06277,404.680155,243.2253704,738.668083,73866.8083
46634,1.658518716,63807.40617,260.0092703,278.3532032,490.7859777,49078.59777
46635,0.29130778,10794.57192,327.3505582,265.2708946,524.2520406,52425.20406
46636,1.749145755,102579.6656,278.0350828,225.8364975,626.8226834,62682.26834
46637,1.103726034,41310.69963,397.1958534,341.8901247,733.8000023,73380.00023
46638,0.904930926,38379.13933,275.596768,210.7318321,609.4449489,60944.49489
46639,1.231260782,50044.10622,251.1026596,345.6723143,507.7716505,50777.16505
46640,0.760618233,24764.39584,156.0111276,111.9761022,273.2830022,27328.30022
46641,0.414409009,21671.84574,163.4299756,188.4097927,260.4477152,26044.77152
46642,1.044865892,45271.24998,179.7070404,239.5727416,285.8006197,28580.06197
46643,0.430955679,13537.83145,292.004293,316.3212296,397.8231382,39782.31382
46644,0.84613572,33505.98576,613.5424492,653.420761,1304.298229,130429.8229
46645,1.341334097,51938.63144,297.1080689,271.3129895,524.6503119,52465.03119
46646,0.500444162,14634.08037,382.1992548,281.2355581,680.7598743,68075.98743
46647,0.76605085,18083.25138,235.6303292,231.4877307,345.2908644,34529.08644
46648,1.193205017,47059.96575,217.8740101,104.9568574,215.6689319,21566.89319
46649,1.288794213,49333.83182,202.7956449,279.3577297,295.6050645,29560.50645
46650,0.422077577,23694.3789,539.2244357,354.4346727,768.3130821,76831.30821
46651,0.563485878,18534.59394,290.1879331,221.1014618,389.6616521,38966.16521
46652,0.495211138,35629.91072,256.1646291,286.9603546,299.0250526,29902.50526
46653,0.653961734,24724.00818,178.6598833,209.3675702,395.3975731,39539.75731
46654,0.457680874,20442.59904,426.2541259,469.9840627,777.6878829,77768.78829
46655,1.099280434,38740.3466,329.31059,413.3881482,456.1890852,45618.90852
46656,0.598415545,25269.8537,286.1769639,221.6348875,481.6780795,48167.80795
46657,1.02530319,43684.39313,299.35434,180.3076273,456.2352219,45623.52219
46658,0.842293394,36812.97005,282.5762239,204.9932195,454.048166,45404.8166
46659,0.655905151,30296.23252,304.0305284,147.643091,486.6902116,48669.02116
46660,1.120693686,54846.38703,322.8931792,359.5926499,702.042539,70204.2539
46661,1.552965102,64644.11815,276.3575803,248.8235289,371.328673,37132.8673
46662,1.438976275,72279.75793,590.046543,461.5063316,1001.622385,100162.2385
46663,1.238511712,86927.31803,434.8955152,217.5908785,736.9286942,73692.86942
46664,1.516430224,63594.79335,159.2536373,139.6334671,222.7101599,22271.01599
46665,0.637397618,24876.04264,324.7337512,185.2544304,518.5655996,51856.55996
46666,1.460091219,100111.8715,599.7290138,333.3687107,1270.948889,127094.8889
46667,1.499431226,46419.30827,396.9849912,363.4677867,585.2583389,58525.83389
46668,0.93967822,38398.53444,406.9126014,420.7965796,630.8679672,63086.79672
46669,1.268185705,58346.20744,253.6499085,187.1070133,495.3343387,49533.43387
46670,0.632129714,19666.28125,319.0993816,244.9507287,418.8407426,41884.07426
46671,0.939737803,27891.90835,167.1329529,460.9314857,201.2766373,20127.66373
46672,0.328277622,11910.95165,315.4632108,198.9182711,479.9735015,47997.35015
46673,0.58040177,21311.83204,210.6448772,189.2348018,399.9554714,39995.54714
46674,1.209892989,65245.04952,195.9689994,159.7404336,373.3108761,37331.08761
46675,1.250272609,45134.71816,157.8481303,251.0789897,281.9956851,28199.56851
46676,1.90793773,34839.64311,401.3527828,142.0233833,585.407407,58540.7407
46677,0.512960198,17831.63632,392.2180605,171.5100414,658.445084,65844.5084
46678,0.901332076,37458.92603,391.4110161,165.603719,651.1153449,65111.53449
46679,1.544674082,58036.4717,213.6878248,180.9998348,317.3631382,31736.31382
46680,0.948638481,20772.09074,623.1382679,382.1424377,1190.436078,119043.6078
46681,0.703310892,41054.45818,153.8310754,199.4904342,207.5622579,20756.22579
46682,0.931854563,23896.93517,311.968328,306.1518188,607.8051886,60780.51886
46683,0.853934165,46251.53868,166.3674949,179.3186904,237.555262,23755.5262
46684,0.498782717,11875.87212,607.6935231,369.3956203,1206.061546,120606.1546
46685,0.572538435,19083.17488,147.4084049,102.9773995,234.0165836,23401.65836
46686,0.702824924,17170.2942,331.6481597,287.6285523,556.1485506,55614.85506
46687,1.544157837,46128.74333,393.0451174,308.9346243,491.3157811,49131.57811
46688,1.27858814,63090.46292,519.851902,530.9413321,1116.360388,111636.0388
46689,1.290250392,30949.42606,220.10006,395.1681232,317.482157,31748.2157
46690,0.819838835,29044.52048,216.5840838,140.5284989,331.2399464,33123.99464
46691,1.589733159,75436.7189,199.2224318,117.2579105,290.0282299,29002.82299
46692,1.346972883,48936.97535,203.4545859,87.14122402,386.4855638,38648.55638
46693,1.236606272,37550.8273,375.2953645,307.945112,734.9770206,73497.70206
46694,2.02330057,67440.96391,377.7399664,264.9181264,867.1405087,86714.05087
46695,0.69162262,28503.90159,175.3054804,182.7636844,327.2893706,32728.93706
46696,1.967142018,66067.46814,199.2025797,135.3305067,249.8333106,24983.33106
46697,0.572733739,19024.0284,283.1019956,264.2286517,565.4688414,56546.88414
46698,0.853858888,32548.49028,192.1230072,100.6578367,222.3264203,22232.64203
46699,1.234560009,57339.22017,97.80201742,116.8422739,120.6725518,12067.25518
46700,0.961446366,39385.94746,229.150592,195.5933603,275.8873274,27588.73274
46701,0.361139827,20344.52691,361.9669806,476.2536417,846.7859016,84678.59016
46702,1.084865623,56017.96884,147.5430302,82.92225616,203.6016785,20360.16785
46703,0.676581921,33985.93459,344.9802218,281.3334144,472.536791,47253.6791
46704,1.44599698,25204.92102,121.0435138,215.4395875,134.1309472,13413.09472
46705,0.504551567,15655.82064,330.8034952,213.7885777,539.3344399,53933.44399
46706,0.944900327,30957.86799,217.6334706,153.7706035,378.9116137,37891.16137
46707,0.776011355,22993.32745,267.0566305,296.3120925,495.4474304,49544.74304
46708,1.169474527,35001.82439,162.2109956,289.8692826,272.0016304,27200.16304
46709,0.504082363,19916.41998,466.4603754,511.3937077,602.5205629,60252.05629
46710,1.092985872,52474.31231,143.805599,69.83922193,302.5886741,30258.86741
46711,0.970488179,49101.21039,354.3544702,405.8933877,573.0447895,57304.47895
46712,0.656894783,15918.38271,306.8149022,156.8935815,306.111771,30611.1771
46713,1.356276473,50357.60032,330.2473287,452.6711973,517.2867766,51728.67766
46714,0.438073383,22277.71333,300.4463735,256.1507667,620.052566,62005.2566
46715,0.797567482,27768.93506,460.8347758,166.6366875,955.7732306,95577.32306
46716,1.519807715,65270.55897,193.5406926,335.3213286,272.6364868,27263.64868
46717,0.933667155,49856.99657,202.6553107,210.1276678,409.9756039,40997.56039
46718,0.508267987,15866.23647,501.7066172,462.1816194,1099.565887,109956.5887
46719,1.078162049,67189.60989,316.1986509,482.6122801,458.2111145,45821.11145
46720,0.404428599,20196.17662,552.1499625,361.9739312,1146.322991,114632.2991
46721,1.453304499,65991.75467,385.4084643,232.2566051,607.6485313,60764.85313
46722,0.966751266,39949.18105,239.7430869,185.8223341,462.5748213,46257.48213
46723,0.781561243,36330.68205,234.5998289,314.1166288,296.0966507,29609.66507
46724,0.967494929,37169.41497,501.7984286,377.9388309,841.2292134,84122.92134
46725,0.664846326,16460.07725,193.4219854,104.2657127,209.6189569,20961.89569
46726,1.275350192,58994.55796,235.1315125,404.5366165,381.1234495,38112.34495
46727,0.832589887,50885.70264,210.5076304,269.3872581,306.4752641,30647.52641
46728,1.170570111,49501.67482,315.0434279,142.8792997,403.1380724,40313.80724
46729,1.400435928,64621.00751,345.9957139,112.9094488,448.5720595,44857.20595
46730,1.033567141,60508.15492,371.9481239,277.1100567,537.8934222,53789.34222
46731,1.056808969,39592.98743,522.0978173,354.3229968,762.6762529,76267.62529
46732,1.140888824,24819.29614,157.1377488,233.4912611,186.0948576,18609.48576
46733,0.878783475,27806.79817,151.4929676,86.94159669,346.1475414,34614.75414
46734,0.932608679,51482.21061,465.144697,429.7870251,847.8988218,84789.88218
46735,1.212956387,30862.34376,243.2603473,454.5571596,413.5189728,41351.89728
46736,0.920733071,51040.35891,330.7566218,310.194161,721.6473429,72164.73429
46737,0.999989148,48921.93767,95.81313878,144.7857139,187.6610349,18766.10349
46738,1.234763733,33242.01923,227.2519707,318.0637623,324.9922731,32499.22731
46739,1.314252293,46938.79729,220.1514271,166.0163795,449.7653042,44976.53042
46740,0.501046494,28554.97054,473.4141012,388.7644976,742.3570051,74235.70051
46741,0.758959774,16979.72897,224.781077,223.2320892,310.9437176,31094.37176
46742,1.016725831,37969.29005,258.3123834,600.154458,398.8088254,39880.88254
